_id,name,access,property_type,room_type,number_of_reviews,accommodates,bedrooms,host_id,host_name,neighbourhood,coordinates,price,start_date,end_date,amenities,rating,city,country,latitude,longitude
16827716,Tree top room with ocean views,"The tree top room is your private room. You also have access to full shared kitchen, bath house and 1/2 bath as well as all outdoor spaces",Cabin,Private room,5,4,1.0,38722727,Julia,Island of Hawaiʻi,"-154.91389, 19.43352",92.0,2017-02-02 05:00:00,2019-01-15 05:00:00,"['Wifi', 'Kitchen', 'Free parking on premises', 'Essentials', 'Shampoo', 'Hangers', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",90.0,Hawaii,United States,-154.91389, 19.43352
16768620,"Cosy, calm room minutes from CBD","Ground floor, kitchen, bathrooms & garden",House,Private room,1,1,1.0,37859982,Joe,Surry Hills,"151.21187, -33.88413",60.0,2017-01-20 05:00:00,2017-01-20 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Breakfast', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",100.0,New South Wales,Australia,151.21187, -33.88413
16744615,Duplex Penthouse with Unique Rooftop Deck,Private Rooftop Deck,Apartment,Entire home/apt,12,3,1.0,38325737,Gavin,Sheung Wan,"114.1486, 22.28435",2496.0,2017-01-26 05:00:00,2017-11-17 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Bathtub', 'Game console']",100.0,香港島 Hong Kong Island,中国,114.1486, 22.28435
16837578,Convenient//Comfortable - Experience Kennedy Town!,Guest access includes full apartment.,Apartment,Entire home/apt,2,2,0.0,17057274,Julia,Kennedy Town,"114.12801, 22.28243",589.0,2017-06-30 04:00:00,2017-07-10 04:00:00,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_50', 'Bathtub', 'Room-darkening shades']",100.0,香港島 Hong Kong Island,中国,114.12801, 22.28243
16765282,Quarto individual,"wi-fi, geladeira,micro-ondas, sala de estar para assistir televisão.",Apartment,Private room,2,3,3.0,4832097,Celi,Copacabana,"-43.19098126398924, -22.976176504117603",101.0,2017-02-20 05:00:00,2019-01-06 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Paid parking off premises', 'Smoking allowed', 'Gym', 'Elevator', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Disabled parking spot', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Accessible-height toilet', 'Wide entryway', 'Host greets you', 'Lake access', 'Handheld shower head', 'Paid parking on premises']",100.0,Região Sudeste,Brasil,-43.19098126398924, -22.976176504117603
16869922,Beautiful Apartment with terrace Plateau Mt Royal,"Accès à la chambre, salon, cuisine, terrasse et salle de bain. Seule une pièce n'est pas accessible.",Apartment,Entire home/apt,4,4,1.0,297231,Agnès,Le Plateau,"-73.57471, 45.53554",85.0,2018-01-13 05:00:00,2019-01-03 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Private living room', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Luggage dropoff allowed']",100.0,Québec,Canada,-73.57471, 45.53554
1685970,Great Location in Asmali Mescit,I will be in contact with you before your arrival about our meeting point and check in details and will be in touch with you during your stay in case you need anything. It will be my pleasure to host you. Esra,Apartment,Entire home/apt,8,4,1.0,8912505,Esra,Cihangir,"28.97487, 41.03037",348.0,2013-11-12 05:00:00,2015-01-04 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Shampoo']",100.0,Marmara Bölgesi,Türkiye,28.97487, 41.03037
16898275,Sunny and bright 2 bedrooms + Free Private Parking,You will enjoy the entire apartment.,Apartment,Entire home/apt,61,4,2.0,105023404,Trent,Bellevue Hill,"151.25774, -33.87589",146.0,2017-01-30 05:00:00,2019-02-07 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Laptop friendly workspace', 'Other']",93.0,New South Wales,Australia,151.25774, -33.87589
16827551,Beauty in Birchgrove,Guests have full access to the whole home.,House,Entire home/apt,21,4,2.0,111978248,Kristina,Balmain/Birchgrove,"151.17802, -33.85209",185.0,2017-02-05 05:00:00,2018-07-27 04:00:00,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Children’s books and toys', 'Hot water']",95.0,New South Wales,Australia,151.17802, -33.85209
1688924,Appart 2 ch.  - Plateau Mont Royal,Pointage de 85/100 sur le site Walk Score décrivant la commodité du quartier pour les personnes voulant se déplacer à pied (utiliser le code postal H2J3T2 pour la localisation),Apartment,Entire home/apt,132,4,2.0,8925828,Philippe,Le Plateau,"-73.58701, 45.53572",60.0,2013-10-01 04:00:00,2019-02-21 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed']",91.0,Québec,Canada,-73.58701, 45.53572
17013623,"Cute one bedroom apt. in Greenpoint, Brooklyn.","You have access to a bedroom, living room, kitchen and bathroom.  I have an apartment on the same floor and I also use that bathroom.",Apartment,Private room,53,2,1.0,114071959,Greg,Greenpoint,"-73.94368, 40.72556",59.0,2017-03-04 05:00:00,2019-02-10 05:00:00,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Other']",98.0,New York,United States,-73.94368, 40.72556
16952227,"Single Rm@Inn Square, Jordan, TST#13","You are more than welcome to ask for assistance or travel tips in Hong Kong with our staff who speaks English, Mandarin and Cantonese.",Apartment,Entire home/apt,9,1,0.0,34642523,Inn Square,Tai Kok Sui,"114.16681, 22.30852",236.0,2017-01-27 05:00:00,2019-02-14 05:00:00,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance']",87.0,香港 Hong Kong,中国,114.16681, 22.30852
17001994,"Newly Renovated  apartment in Wan Chai, Hong Kong","Exhibition Centre is about 10minutes walk,Ocean park and Victoria peak about 20 minutes by taxi and Disney Land about 45minutes by MTR.Very convenient to go everywhere by Public transport and taxi can stand in front of the building.",Apartment,Entire home/apt,126,6,2.0,113180787,Amarjeet,Wan Chai,"114.17789, 22.27669",699.0,2017-02-01 05:00:00,2019-03-08 05:00:00,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",96.0,香港 Hong Kong,中国,114.17789, 22.27669
16978814,"Brilliant, bright, cozy room, minutes to the beach","Guest will have access to the full facilities of the house. There will be housemates living in the apartment at the same time, but the apartment is very large with a big lounge room and multiple outdoor areas so it will be comfortable.",Apartment,Private room,1,2,1.0,13915771,Daniel,North Bondi,"151.27372, -33.88521",71.0,2017-02-26 05:00:00,2017-02-26 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",100.0,New South Wales,Australia,151.27372, -33.88521
16982781,"Ocean View Condo with Lanai, end unit for privacy.","Entire home is yours, with access to common areas, pool, propane  bbq ,designated secure covered parking, street level inside parking garage.",Apartment,Entire home/apt,7,4,2.0,28407733,Artie,Waikiki,"-157.84062, 21.28676",125.0,2017-12-04 05:00:00,2019-02-21 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Hot water', 'Bed linens', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Long term stays allowed', 'Step-free access', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Step-free access', 'Wide entryway', 'Waterfront']",89.0,Hawaii,United States,-157.84062, 21.28676
16987463,Charming apartment old Montréal/ Village,All the apartment is for you.,Apartment,Entire home/apt,3,4,1.0,30347271,Amélie,Downtown Montreal,"-73.55421, 45.51421",79.0,2017-02-20 05:00:00,2018-07-12 04:00:00,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Other']",60.0,Québec,Canada,-73.55421, 45.51421
1712895,Nice Private Room: GREAT Location!,Guests have access to all the common space areas :),Apartment,Private room,48,1,1.0,4161915,Emily,Midtown East,"-73.98128, 40.75263",85.0,2014-05-30 04:00:00,2018-09-08 04:00:00,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Pets live on this property', 'Heating', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Hangers', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Host greets you']",93.0,New York,United States,-73.98128, 40.75263
17093333,Newly Built Detached Apartment.,Open Gazebo Outdoor Seating Area BBQ  Koi Pond Surrounding,Guesthouse,Entire home/apt,85,3,1.0,30734887,Mike,Liliha/Kapalama,"-157.85729, 21.33344",120.0,2017-03-14 04:00:00,2019-03-01 05:00:00,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Long term stays allowed', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Wide entryway', 'Host greets you']",99.0,Hawaii,United States,-157.85729, 21.33344
17446640,Clean and Comfortable,"Private entrance, tv, wifi, full fridge, kitchenette, grill, patio furniture, private half-bath.  The only shared space is the shower.",Apartment,Entire home/apt,137,2,0.0,118084951,Liza,Williamsburg,"-73.93725, 40.72214",75.0,2017-03-09 05:00:00,2019-01-20 05:00:00,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Garden or backyard', 'Luggage dropoff allowed']",96.0,New York,United States,-73.93725, 40.72214
17305490,Gorgeous Studio & Balcony Garden @ THE MOTHERSHIP,"You will have access to the studio suite, balcony garden, eat in kitchen and bathroom.",Apartment,Entire home/apt,10,2,1.0,4680813,Gaia,Astoria,"-73.9314, 40.76752",150.0,2017-02-22 05:00:00,2019-01-06 05:00:00,"['Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony']",96.0,New York,United States,-73.9314, 40.76752
17367289,"Cozy 1BD near JFK, Beach, Subway, Buses, & Kitchen","Guests have access to the two living rooms and dining room, kitchen, and backyard.",House,Private room,57,2,1.0,112910861,Francisca,The Rockaways,"-73.76032, 40.59745",35.0,2017-02-25 05:00:00,2019-02-06 05:00:00,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Private entrance', 'Window guards', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Garden or backyard', 'Long term stays allowed', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Wide clearance to shower', 'toilet', 'Step-free access', 'Wide entryway', 'Host greets you']",98.0,New York,United States,-73.76032, 40.59745
17263207,Brooklyn home.  Comfort and clean. Liguria room.,Shared trilevel home,Townhouse,Private room,18,8,1.0,2787,John,Gravesend,"-73.97382, 40.60877",49.0,2017-04-19 04:00:00,2019-01-07 05:00:00,"['Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Heating', 'Suitable for events', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Self check-in', 'Keypad', 'Outlet covers', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed']",98.0,New York,United States,-73.97382, 40.60877
17223695,Portobello Manly Beach (Apartment #1),"The Manly Wharf Ferry is an easy 8 minute walk away and takes you on a scenic boat ride through Sydney Harbour to the heart of the City at Circular Quay or to the prestigious Eastern Suburbs of Sydney at Watson's Bay.  There is a bus station that can get you to the Northern Beaches or the City and inner city.  As per usual in Sydney, Taxi's and Über function as efficient modes of transport.  If you have your own car, a parking space is provided at the apartment.",Apartment,Entire home/apt,66,6,3.0,51197872,Anita,Mosman,"151.29014, -33.79971",449.0,2017-03-30 04:00:00,2019-02-23 05:00:00,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'High chair', 'Crib', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",99.0,New South Wales,Australia,151.29014, -33.79971
17113625,"Great room, with balcony and private bathroom.",You can access the sauna and swimming pool,Apartment,Private room,4,2,1.0,114941282,Gavin,Redfern,"151.21617, -33.8948",70.0,2017-02-12 05:00:00,2017-09-17 04:00:00,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Gym', 'Elevator', 'Hot tub', 'Washer', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private living room']",93.0,New South Wales,Australia,151.21617, -33.8948
17464608,Hilo/Papa'ikou--Hale Melia,Porch and garden.,House,Private room,102,2,1.0,115263136,Glenn And Mary,Hilo,"-155.09196, 19.7832",60.0,2017-04-23 04:00:00,2019-03-01 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Free parking on premises', 'Pets live on this property', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Well-lit path to entrance']",99.0,Hawaii,United States,-155.09196, 19.7832
17466973,Single Room(No Window),"為了響應環保,旅客可自備牙刷用品或者向前臺索取,出門時請將所有電源關上,多謝合作!(As for the protection of the Earth resources,we will provide towel n teeth brush upon your request,n we urged all of our customers,and we will switch off all the power when you leave the room. )",Guest suite,Private room,13,1,1.0,38038584,Jim,Mong Kok,"114.17222, 22.31859",251.0,2017-09-26 04:00:00,2019-01-25 05:00:00,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Elevator', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",94.0,香港 Hong Kong,中国,114.17222, 22.31859
17083946,Arc del Triomf - Big double room in authentic flat,"As well as your private room, you will have access to a shared bathroom and the kitchen.",Apartment,Private room,46,2,1.0,87594395,Andrea & Agu,el Fort Pienc,"2.1801, 41.3926",19.0,2018-05-29 04:00:00,2019-03-04 05:00:00,"['Wifi', 'Kitchen', 'Elevator', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Paid parking on premises']",94.0,Catalunya,España,2.1801, 41.3926
17027421,Double bedroom with own lounge area & bathroom,"The guests can have access to  the swimming pool and garden. They can also have use of the large open plan living room , dining  and kitchen area.  Also full use of the laundry.",House,Private room,19,2,1.0,30176271,Yvonne,Bellevue Hill,"151.26394, -33.88356",109.0,2017-03-31 04:00:00,2018-11-21 05:00:00,"['TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Full kitchen']",100.0,New South Wales,Australia,151.26394, -33.88356
17161494,5 min from MTR - Bright and Cozy apt @Sai Ying Pun,You will have the entire apartment.,Apartment,Entire home/apt,27,2,1.0,115437533,William,Sai Ying Pun,"114.14154, 22.28531",652.0,2017-02-22 05:00:00,2019-01-25 05:00:00,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Paid parking on premises']",90.0,香港島 Hong Kong Island,中国,114.14154, 22.28531
17252454,The Aloha Suite,Guest will have their own private suite separate from the main house. There is wifi for the suite along with Satellite TV. The DVR is loaded with movies. The kitchenette and large refrigerator allows you to cook and prepare your own meals. There is BBQ as well for all your grilling needs.,Guesthouse,Entire home/apt,36,4,1.0,23696897,Alan & Lori,Island of Hawaiʻi,"-154.93676, 19.58918",59.0,2017-04-20 04:00:00,2019-02-22 05:00:00,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Dog(s)', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Long term stays allowed', 'Wide doorway', 'Step-free access', 'Step-free access', 'Host greets you']",99.0,Hawaii,United States,-154.93676, 19.58918
1718606,Garden studio with own bathroom,"The studio now has a kettle, microwave and bar fridge. You are also welcome to use the kitchen in the main house. It has an older gas stove which works well, but needs to be lit by hand. Guests who have experience with this type of stove are welcome to use it. As well as the gas stove, the main kitchen has a microwave and a fridge. Washing up is by hand. You also can share the house's verandah that can be sunny or shaded by means of a retractable awning. The verandah can be used for relaxing as well as eating meals. You will need to have footwear on the verandah as its surface is a little rough (but it meets safety standards and is still a lovely spot). Meals can also be eaten in the kitchen/living area that looks out onto the verandah and garden.  Happy to put on a load of washing for you washing every 3-4 days. I'll want you to peg it on the line, if that's okay. Drying is by means of pegging on a clothesline (it seems like the right thing to do in this warm dry country).",Cabin,Private room,175,2,1.0,9063883,Susan,Annandale/Leichhardt,"151.16088, -33.87968",70.0,2013-10-31 04:00:00,2018-03-17 04:00:00,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Breakfast', 'Pets live on this property', 'Cat(s)', 'Heating', 'Washer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox']",92.0,New South Wales,Australia,151.16088, -33.87968
17344027,Relaxing Stylish Room near Train and Attractions,"You'll have full access to your bedroom, and common areas such as the Gallery/dining space, Kitchen, and Bathroom.  As well as be steps from accessing some of NYC's most popular bars, sites, and restaurants.",Apartment,Private room,61,2,1.0,42024722,Daniel,Chelsea,"-74.00139, 40.74462",103.0,2017-03-16 04:00:00,2019-02-25 05:00:00,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed']",96.0,New York,United States,-74.00139, 40.74462
17157863,DOUBLE ROOM + PERFECT LOCATION,"The guests have a full access to the kitchen, and use the living room, and bathrooms",Apartment,Private room,45,2,1.0,12617302,Tom’s Team,Dreta de l'Eixample,"2.1918, 41.39423",30.0,2017-02-10 05:00:00,2019-02-24 05:00:00,"['TV', 'Wifi', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Essentials', 'Lock on bedroom door', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Host greets you']",88.0,Catalunya,España,2.1918, 41.39423
17283071,True East Village Art Filled 2 Bedroom with Garden,Everything except my personal closet in the living room.,Apartment,Entire home/apt,66,5,2.0,103740027,Nickeesa,Alphabet City,"-73.9855, 40.72254",285.0,2017-02-20 05:00:00,2019-03-02 05:00:00,"['Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Host greets you']",90.0,New York,United States,-73.9855, 40.72254
17296538,Sagrada Familia Butterfly,"The kitchen is fully equipped containing fridge / freezer, microwave, toaster, kettle, oven and a coffee maker. We do provide the following laundry and room facilities: iron (clothes) + ironing board, hair dryer, bed sheets, towels, washing machine, cloth, toilet paper (limited amount).  For your comfort, the apartment has air conditioning, WiFi and TV (no satellite). Accessible with lift.",Apartment,Entire home/apt,8,7,3.0,2439400,Guillermo,La Sagrada Família,"2.17724, 41.40955",108.0,2017-06-04 04:00:00,2018-09-19 04:00:00,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', '24-hour check-in', 'Hair dryer', 'Iron', 'Crib']",85.0,Catalunya,España,2.17724, 41.40955
